,0
578,-0.027822980998088498
579,0.11342612790006776
580,0.027749975441956162
581,-0.22309544098361261
582,0.009046410296312007
583,-0.011361230916154708
584,0.03212855954337196
585,0.048284415221621746
586,-0.030065015218898553
587,0.02956132904729314
588,-0.1866414860108065
589,-0.1943945187766674
590,-0.02888137498296751
591,0.010896780761777677
592,0.037019250981103285
593,-0.03383693708301469
594,-0.08447526260772524
595,-0.05125078563593477
596,-0.025239990993256523
597,0.03129469211097387
598,0.060963111051894225
599,0.006986558185413803
600,0.012670465750316967
601,0.12551384108137142
602,0.00872819429197054
603,-0.012356033974029457
604,0.004622408284806333
605,0.03928846520608961
606,0.012341654559783866
607,0.14483269160826978
608,0.03494394710089527
609,0.07866182434445257
610,-0.0483547607155312
611,-0.034890261483857474
612,-0.023663864279955107
613,0.05758351847538412
614,-0.06565150038908205
615,0.007182713881348959
616,0.004469829643882456
617,-0.07821686074209344
618,-0.0449573605503613
619,-0.0528158462690307
620,0.019225567475567695
621,-0.04874971291280518
622,0.030365899275865943
623,-0.009967094043354052
624,0.03960095685960501
625,0.04636331103878531
626,0.032890323100808375
627,-0.0905618403178838
628,-0.13308393638927088
629,0.023803708046829186
630,0.03933141880179214
631,-0.03803448069774973
632,-0.5196733167652084
633,-0.02714506063161079
634,0.046051841451781414
635,0.06351218614133797
636,0.10850397074366387
637,-0.08257866969448302
638,-0.07168184630964303
639,0.006882207850377867
640,0.006387762067058433
641,-0.028558569810524445
642,-0.030414102104675336
643,-0.006777721353417879
644,0.005889288665759301
645,0.049680199537682726
646,-0.06057387945173258
647,0.06742717827574826
648,-0.0446744127932721
649,0.026601059195183338
650,-0.015339261931446274
651,0.011279659488002018
652,-0.011180268439101545
653,-0.01331102460976119
654,-0.0077412500021729475
655,0.028516099929433547
656,-0.01829086582286754
657,-0.13384705996439059
658,-0.12986691714439413
659,-0.0004594659765029263
660,-0.010282834994548216
661,0.02032103010902908
662,-0.048596783201496574
663,0.024117090332067576
664,0.09633801328810399
665,-0.11933999294741715
666,-0.110182569423939
667,-0.032550926814270305
668,0.05360068308932539
669,0.06797213627691961
670,0.01252607833317912
671,-0.055682587342126
672,-0.08108039394494954
673,-0.0010434147510700598
674,-0.029209480958337877
675,0.014420085812396649
676,-0.034282948061538254
677,0.01889046942608804
678,0.1477944090261844
679,0.0032023276492339214
680,0.09047755514184526
681,0.1942434058954149
682,-0.04807020887592732
683,-0.037626594727946355
684,0.023737729646056187
685,-0.001186462366479915
686,0.008101530993572414
687,-0.029370741424367366
688,0.3934684779048184
689,0.10029527635884294
690,-0.06712679166131434
691,0.037705999313312
692,0.06578472413999714
693,-0.04504532696905253
694,0.10668525634558532
695,0.016080600220798186
696,-0.058204511434260225
697,-0.08262390441075773
698,0.0347897596126141
699,0.0021933465902606517
700,0.04630795458796995
701,-0.1012237836920275
702,0.10190641673979292
703,0.05467371747316109
704,0.01862017694775983
705,-0.03272960876253894
706,-0.027566243930480905
707,0.10849337907068382
708,-0.031044663776059515
709,-0.04211587795738403
710,-0.10352102896482901
711,0.1165291728553601
712,-0.054632894479801936
713,0.05322948685320303
714,-0.23627663315148117
715,0.12412074783323664
716,-0.11782394787863043
717,-0.008455333577345125
718,0.08973018823705897
719,-0.10662405421249052
720,0.07881787903593991
721,-0.015437555896587761
722,0.08625844755814202
723,0.029104939652475015
724,0.05550131311236761
725,0.022473750233885537
726,0.01617209549471038
727,-0.009399153457147584
728,-0.24790154393608094
729,0.08345800608548974
730,-0.057322235836686275
731,-0.0014777871509057544
732,-0.004160189132500488
733,-0.03809561035526169
734,-0.04952339773320916
735,-0.02359948353293706
736,0.08975767772803747
737,0.04279765486174724
738,0.11545505752324037
739,-0.007239535004867298
740,0.2101178999388455
741,0.009180453773808411
742,0.004313761695865309
743,0.09283922738110245
744,-0.10175793241249093
745,-0.009047425549370665
746,0.012244060176245214
747,0.053774359924709386
748,0.05720268868212272
749,0.007132901329358115
750,0.08077668591661431
751,0.0026419492718386325
752,0.06919202999722548
753,0.03364470291246663
754,0.02253014870737497
755,0.059172606650099366
756,0.0169140074330692
757,0.15791634472705063
758,0.028101784486876814
759,-0.018178438308956116
760,0.009152894077040244
761,-0.07973872082501998
762,0.047299338868569574
763,0.03571106679038197
764,-0.002013452345547631
765,-0.06941992795433723
766,0.07330364812014878
767,0.017495497906088175
768,-0.06255321706136897
769,0.045850345439278684
770,0.016473852779285314
771,-0.0683646632660206
772,-0.12693984941462993
773,-0.015862350193366175
774,0.22899230329082665
775,-0.008460751425790357
776,0.010622124798693738
777,0.04610786875733869
778,0.0977891028734062
779,-0.07947874291737553
780,0.02388867755414735
781,0.061065606873656614
782,-0.0541732736109939
783,0.040817187778859954
784,0.06710336533271263
785,0.052558640796068076
786,0.09800620432350196
787,0.012179666010414356
788,0.016644198761783385
789,-0.07938721210675403
790,-0.022703246215444062
791,-0.04762919424670291
792,0.09808056576720547
793,-0.008542963732116632
794,-0.006636538312108095
795,0.05866835575260364
796,0.021686997260777892
797,-0.003795128619900716
798,-0.002141936821198495
799,0.06352566410824229
800,-0.014277980326771078
801,-0.037145537898522804
802,-0.06314649706725281
803,0.07856688422930036
804,0.03876859056531144
805,0.05779653457387614
806,0.007337793051636468
807,0.012509167794256149
808,0.0807845084893021
809,-0.0264530834969125
810,0.04818887322894683
811,-0.04260717448699584
812,-0.10444610041631508
813,-0.03974087807637637
814,-0.030646180995963987
815,0.07109944714386177
816,0.042762795764867106
817,-0.009558643881781848
818,-0.06193313584113901
819,-0.005364055168298243
820,-0.0014055585263683772
821,0.025408253466789432
822,0.15097547513834708
823,-0.01812103868726736
824,0.00217561207419871
825,-0.06801470256325183
826,0.03507586387788389
827,-0.02500982432358438
828,-0.02190285115018034
829,0.005506632685268201
830,-0.0049404764005557995
831,0.011206799692771996
832,0.03652532187110119
833,-0.03742785484215182
834,0.02738760443305207
835,-0.061877018926961985
836,0.04479396542913781
837,0.0396671348618623
838,-0.003012341852211886
839,0.008928065285107985
840,0.023771820557724838
841,0.03202980240639383
842,0.014344917343524818
843,0.06620491897419878
844,0.034818170985331715
845,-0.026519243703139864
846,0.05533676424362535
847,0.06513150227019082
848,0.03403969805418863
849,0.0041285265372076885
850,-0.10502257085011027
851,0.05921223036764363
852,0.014421316954182833
853,-0.06543435883124543
854,-0.03064439608425751
855,-0.12827200938207817
856,-0.042049595849139365
857,0.07128373615969419
858,0.10814234830746505
859,0.05760210453401818
860,0.053844985690666605
861,-0.0298913856120233
862,0.05435019151954634
863,-0.030632569048714555
864,0.1456152613746071
865,0.09514452951895117
866,-0.01708815206375828
867,-0.008314930713497981
868,0.055935904931576186
869,0.04007019722379082
870,0.07331796128437955
871,0.10053538942572643
872,0.05163629851597869
873,-0.017763347362763
874,-0.2727653541536499
875,-0.03343511476747456
876,-0.010127242428290079
877,-0.025187615091152096
878,-0.07037740711828834
879,0.03778927165425461
880,0.00875385227061054
881,-0.04468822241921798
882,0.021345218957046316
883,-0.01134654214497774
884,-0.12243491928168046
885,0.07873391240478257
886,-0.03655669148429254
887,-0.040535268419192846
888,-0.08248583524164801
889,-0.058626133471060465
890,0.039653251703036574
891,0.03359752754395548
892,-0.018019054662307327
893,0.022617341902491983
894,-0.005038273284593907
895,-0.13377139796571982
896,0.09045911984164337
897,0.049656356914981714
898,0.08497812682477457
899,-0.016432922654427543
900,-0.015494176104503779
901,0.03894459976252282
902,0.00086264420530042
903,0.02904797367539838
904,-0.013752457471630605
905,0.008640872579952946
906,-0.0019345122663007742
907,0.049540003431597146
908,0.02349339390916501
909,-0.030315310414779556
910,-0.007677539467977126
911,-0.043136826973045245
912,-0.03284517201967696
913,0.006330913790945282
914,0.025356920633933605
915,-0.08211675127526841
916,-0.009355863078740478
917,-0.04460943748720292
918,-0.043516771186606434
919,-0.03419502655263071
920,0.043104457171677824
921,-0.05300902914320091
922,-0.03841282257814531
923,-0.02879086738493622
924,0.10732373155768296
925,0.08822144431504958
926,-0.0042468578180568164
927,-0.03560583419803923
928,-0.042259114728109476
929,-0.05718976754354973
930,-0.0790793907725453
931,-0.055997817936345846
932,0.035285243204464606
933,-0.03329607846092847
934,-0.005782934820482755
935,-0.07687498622709624
936,-0.0023093148003994826
937,0.07898743616905085
938,-0.01461791340589437
939,-0.03401394003641481
940,-0.16558422048729488
941,-0.08329828332828446
942,1.0585718376254771e-05
943,-0.05753627382830444
944,-0.06191436403227256
945,-0.056244301942203645
946,-0.062023364778497084
947,-0.025226262749514575
948,-0.07959645046198459
949,0.09710045521623387
950,-0.03388177813287996
951,-0.005986003355141933
952,0.018575791995306595
953,0.030534448046246915
954,0.041938855863744226
955,-0.1039941329532734
956,-0.029997295433930884
957,0.03837963690867244
958,-0.08015516580772443
959,-0.041617905940941835
960,-0.09159168431559023
961,0.04189719183126944
962,0.002211289560420958
963,-0.07354931854065117
964,-0.03630527007160468
965,0.025414862154559098
966,0.04526901977908768
967,-0.04415954144637266
968,-0.1832347815740345
969,0.12244097808986965
970,0.19608712178474297
971,-0.024766160469132714
972,-0.22601969689416446
973,-0.13971171606062566
974,-0.05286384067257216
975,-0.0002260251806447608
976,0.016396356664960934
977,-0.059231503337885634
978,0.037894377238719884
979,0.05539806775159127
980,-0.020895052482348596
981,0.031816366368126264
982,-0.05934736685713729
983,0.0163066738022746
984,0.019766827820811676
985,0.0069951970014923565
986,0.04466306877195006
987,-0.021658537790639087
988,0.07753932799747962
989,0.020013849603614617
990,0.054583854379876506
991,-0.11686203400615175
992,-0.050457330472211306
993,0.031598588253144835
994,-0.05892839566040388
995,0.02287026285447666
996,0.019107938885955675
997,0.11924008306261595
998,0.026261874918409638
999,0.06966285433365048
1000,0.08130873333336884
1001,-0.05020657373321846
1002,-0.01849533082177325
1003,-0.1466244794676522
1004,-0.04342551337351315
1005,0.05202225636584515
1006,-0.001148857447084678
1007,0.05963124094355933
1008,0.06917732380892258
1009,-0.12327919648994945
1010,0.07999281124126868
1011,0.056797949631455596
1012,-0.0234441399178245
1013,-0.11070476390168371
1014,-0.027015054412018874
1015,0.045622056113041175
1016,-0.05961773697969442
1017,0.0063284739020113
1018,-0.006710588694307518
1019,0.11213039770947295
1020,0.10295692277885626
1021,-0.023443723168750062
1022,-0.18671864698125562
1023,0.005722813708480573
1024,-0.021878194177712917
1025,-0.058152134912960535
1026,0.15985788424928954
1027,-0.04771487188065379
1028,-0.14541769814201508
1029,-0.030729697782291038
1030,0.1036323036889449
1031,-0.030293273981117586
1032,-0.048463482947203915
1033,0.00039673445711936595
1034,0.031126976163466907
1035,-0.02532349714498669
1036,-0.02539991701545398
1037,0.1333591384896433
1038,0.0041155490792803145
1039,-0.004428066117672491
1040,-0.009441296016893485
1041,0.01926281836436243
1042,0.035713772799836396
1043,-0.008556973683283772
1044,-0.05417479757375826
1045,0.13787248393050083
1046,0.13373058165496576
1047,0.021060921070428784
1048,-0.07459151458969866
1049,-0.05966233298954293
1050,-0.09290970785818149
1051,0.023641821956983857
1052,-0.002121775463180625
1053,-0.04095527122114001
1054,-0.024933468644178405
1055,0.14225359408524693
1056,-0.08487596500753192
1057,-0.016600985489178516
1058,-0.02437724547526443
1059,0.07508339304096787
1060,0.01679196836450282
1061,-0.014520041268387046
1062,-0.17892724614096367
1063,-0.07807322756936441
1064,0.026144424236822533
1065,0.07901025467530842
1066,-0.01640325937103322
1067,-0.04720043968871752
1068,-0.023496013585666164
1069,0.0455647864498423
1070,0.042669065678479605
1071,0.015172045228730797
1072,-0.05749048813641594
1073,0.12123090303604833
1074,0.08371445350327276
1075,0.06627107587403305
1076,0.0649860152231913
1077,0.07269001449455102
1078,0.05545762224871689
1079,-0.07139383460902768
1080,-0.10867220332496821
1081,-0.01250905394527637
1082,-0.018777032148127787
1083,0.030573876425151563
1084,0.024938625185230212
1085,-0.0492778395573108
1086,-0.026902477268009484
1087,0.0001856537791322388
1088,0.015333500978144232
1089,-0.0521431764058419
1090,0.033702723416231456
1091,0.011389736807760918
1092,-0.11922971998754453
1093,-0.01276280094256968
1094,-0.00980627998506025
1095,0.04479696847658938
1096,0.006299959967392965
1097,0.012936140427683845
1098,0.08907404798954349
1099,0.011629600470475843
1100,0.052564754246422034
1101,-0.00572948398671079
1102,0.03500750956588307
1103,0.07500085014233097
1104,-0.005189732726583518
1105,0.002047531963443164
1106,-0.011045906347371574
1107,0.10538606432469089
1108,0.05438706112547109
1109,-0.05858800584117319
1110,0.03606203386102322
1111,0.0649668319187082
1112,0.02713180052845697
1113,-0.028293996572168426
1114,0.0020231519813408245
1115,0.02032098696317744
1116,-0.06629624936868868
1117,-0.016070140701389235
1118,-0.055431751477952276
1119,0.1062127338389853
1120,0.06910765579750452
1121,-0.007839543139310071
1122,0.3484296509657576
1123,0.04584452129729573
1124,0.001682834255410253
1125,0.006176402346712365
1126,-0.06390741968917998
1127,0.058437456374690944
1128,0.013118017216426012
1129,0.13381147393337584
1130,0.012419348648229843
1131,-0.12851988183183854
1132,-0.03207571279830995
1133,-0.05306245490257839
1134,-0.054532179952138576
1135,-0.03324807708912164
1136,-0.014537720675132204
1137,-0.02913655757730657
1138,0.01213933875989423
1139,0.04936874064901027
1140,0.06793329954946617
1141,0.08051001990519802
1142,0.06729118425295177
1143,-0.09450859107924053
1144,-0.03558574936828007
1145,0.1518961494103426
1146,0.029276178377859424
1147,-0.059246245125544654
1148,-0.022299357013494503
1149,-0.011334709411876365
1150,0.004693388634720325
1151,-0.01697053250044611
1152,0.0464620356939654
1153,-0.006308720406197982
1154,-0.034287373026886656
1155,0.06132782582866275
1156,0.020205445791489474
1157,0.0912874254482274
1158,-0.018705461621911085
1159,-0.014238508250139462
1160,0.04875190672934514
1161,-0.019779545683818095
1162,0.03836926999824715
1163,-0.32221925548480895
1164,-0.023191306305583803
1165,0.02367898877577075
1166,0.016786945830146352
1167,-0.11348770558230115
1168,0.10869455838622555
1169,0.022857752049985317
1170,0.03638341959275447
1171,-0.01615738741124063
1172,0.07002519333598299
1173,-0.14438917450246969
1174,0.039090987673279814
1175,-0.024809616390639305
1176,-0.05209660666711002
1177,0.011484502228436111
1178,0.11984830486967152
1179,-0.026128582575111275
1180,0.0659061413572228
1181,0.08861827414546575
1182,0.2207532079647336
1183,-0.0854155212975751
1184,0.011290537720290289
1185,-0.06468978982177956
1186,-0.04778452033960787
1187,-0.07568246816732757
1188,0.04650399670787312
1189,-0.08354764496578505
1190,-0.008423312780739156
1191,-0.012905238685359671
1192,-0.0023768771517680004
1193,0.00189227029516734
1194,0.04511113888439586
1195,0.05839292095540721
1196,-0.032939245335004586
1197,-0.06938058539049924
